Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,vibe,vibe_score
4990,2Iq6Tyb3llyf5bXYMotApc,Jean-Michel Blais,Dans ma main,igloo,23,274946,False,0.438,0.389,1,-15.695,0,0.0403,0.888,0.885,0.106,0.23,84.066,4,ambient,focus,0.8122000000000001
4992,72c1iKsEgEcfJvsNkv02xF,Solar Fields,Movements,Sol,44,511011,False,0.52,0.37,8,-15.211,1,0.0292,0.0101,0.849,0.0743,0.0375,144.963,4,ambient,focus,0.6114700000000001
4993,3HHOfa5QV20fxF12JPgLsj,Tim Story,Windham Hill Sampler '96,"Theme From ""In Search Of Angels""",24,127800,False,0.263,0.228,8,-14.361,0,0.0376,0.902,0.935,0.123,0.0762,76.944,5,ambient,focus,0.8841500000000001
4994,7gLVKmFdPHGTrrK5QknUnw,Rival Consoles,Now Is,World Turns,42,323919,False,0.594,0.418,8,-12.837,1,0.0285,0.107,0.917,0.112,0.0375,105.999,4,ambient,focus,0.6536500000000001
4998,1GyODtIqjM5AO3z5dEJwRg,Liquid Mind,Liquid Mind II: Slow World,Blue Seven,24,760053,False,0.0576,0.169,10,-20.216,1,0.0484,0.903,0.966,0.117,0.031,50.838,4,ambient,focus,0.9307899999999999
4999,6pEzb2WKU1YQxRIHc6k1LG,Liquid Mind,Liquid Mind XI: Deep Sleep,"Deep Sleep, Pt. 1",26,368226,False,0.156,0.126,0,-22.038,1,0.0389,0.965,0.972,0.106,0.0341,74.775,4,ambient,focus,0.9431
5008,6AFkv6rIVRusZNifR74Q7t,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",Shingeki Gt 20130218 Kyojin,55,151400,False,0.159,0.197,9,-15.228,0,0.0312,0.505,0.94,0.127,0.125,85.869,3,anime,focus,0.8225499999999999
5023,7uF1nTuJRGUlZzODPcmPva,KOHTA YAMAMOTO,Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),58,274133,False,0.214,0.703,7,-9.558,1,0.0487,0.00141,0.928,0.0572,0.0786,101.921,3,anime,focus,0.6338320000000001
5048,1WYDaSAGpAqleq0FKu0a3m,Samuel Kim,Enemy - Epic Version (from Arcane League of Legends),Enemy - Epic Version (from Arcane League of Legends),57,116476,False,0.489,0.687,7,-7.762,1,0.0333,0.14,0.731,0.131,0.187,77.093,4,anime,focus,0.5281
5062,0wIfYaveiZku0eL44UXtHk,Kato,Naruto Vibes,Konoha Peace,53,101437,False,0.71,0.464,2,-8.171,1,0.0316,0.345,0.915,0.163,0.436,124.061,4,anime,focus,0.6816500000000001
5067,7k1HoUdskuBhyWvm7hPctM,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",Call of Silence,59,178213,False,0.504,0.38,6,-11.826,0,0.037,0.642,0.857,0.0697,0.0535,123.911,4,anime,focus,0.74235
5069,4dHOnPucB5VBYq3gjRtYy9,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",You See Big Girl / T:T,62,359346,False,0.186,0.679,7,-7.884,0,0.0441,0.00756,0.884,0.128,0.227,86.867,4,anime,focus,0.6172620000000001
5081,4FelxMfZ4qBAq25djhKhcw,Samuel Kim,See You Again (Epic Orchestral Version),See You Again - Epic Orchestral Version,45,189219,False,0.578,0.429,10,-9.548,1,0.0262,0.687,0.906,0.113,0.148,144.032,4,anime,focus,0.7635500000000002
5103,1EmEUcSo4TNbxR84er0edj,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",Eye-Water,51,181413,False,0.585,0.335,9,-13.812,0,0.0313,0.663,0.888,0.0987,0.0375,119.947,4,anime,focus,0.7622500000000001
5106,3iVvQHWCLGjfY3iFEwV9lO,Ken Arai;NSZX,Next to you (from Parasyte),Next to you - from Parasyte,52,213230,False,0.43,0.319,4,-14.035,0,0.0436,0.783,0.917,0.136,0.32,94.964,4,anime,focus,0.8201000000000002
5108,7AEcphXUR52QGYxdZ8TDVI,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",Vogel Im Kafig,57,380053,False,0.109,0.335,9,-12.749,0,0.0353,0.386,0.91,0.0992,0.0397,75.475,4,anime,focus,0.7665500000000001
5119,37CZgMBMfnNLul4LQ9rg1u,Hideki Taniuchi,DEATH NOTE Original Soundtrack,Light no Theme,49,204000,False,0.494,0.569,2,-4.69,0,0.0336,0.0614,0.904,0.0824,0.0708,129.995,4,anime,focus,0.62473
5126,738ezpBPFkPV6zZmJLicaN,Otaku;LoFi Waiter,Ghibli Lofi,One summer's day,63,127058,False,0.701,0.415,0,-17.812,1,0.0663,0.442,0.886,0.109,0.326,74.989,4,anime,focus,0.6933500000000001
5135,2HYPqSwitksTpCFzYmP7Po,Otaku,Anime Lofi Vol. 1,Blue Bird (Naruto),60,111848,False,0.58,0.229,1,-16.333,0,0.0308,0.287,0.856,0.104,0.127,70.013,4,anime,focus,0.6858500000000001
5145,733hyyG8U8kxxebds98nc6,frad,First Date,First Date,62,173143,False,0.732,0.303,4,-13.575,1,0.057,0.75,0.828,0.141,0.601,82.555,4,anime,focus,0.7367500000000001
5173,1wzZ9SaE5PYW5jps5q1c24,KOHTA YAMAMOTO,Attack On Titan The Final Season Original Soundtrack 02,Footsteps of Doom,49,306373,False,0.102,0.581,5,-9.61,1,0.0394,7.19e-05,0.88,0.297,0.171,79.765,3,anime,focus,0.63666438
5174,664cheHciPtk0bDDIADFP4,Kato,Naruto Vibes,Sadness and Sorrow,49,122285,False,0.54,0.442,4,-11.105,0,0.0291,0.43,0.938,0.38,0.278,140.054,4,anime,focus,0.7316
5175,7E5eZ1ZGeqtIPIXIU5NceV,Otaku,Ghibli Lofi,Marco and Gina,62,109216,False,0.733,0.262,8,-16.316,1,0.0627,0.548,0.854,0.102,0.393,75.082,4,anime,focus,0.7167000000000001
5179,3SUfTmtF04eIHQ00WPSixB,KOHTA YAMAMOTO,Attack On Titan The Final Season Original Soundtrack 02,Ashes on The Fire -PTV-,46,306840,False,0.216,0.688,5,-9.193,0,0.0501,0.000118,0.878,0.109,0.147,101.024,3,anime,focus,0.6081236000000001
5185,46fpycbDAktlUgSCY1fMJd,Otaku;LoFi Waiter,Anime Lofi Vol. 1,Unravel (Tokyo Ghoul),59,127910,False,0.714,0.34,8,-15.571,1,0.0534,0.356,0.871,0.1,0.176,139.993,4,anime,focus,0.67785
5189,0dj0B1f01K3MQABqKhXhBy,Kato,Sleep Anime Lofi Beats,Unravel Lofi (Tokyo Ghoul),59,60497,False,0.481,0.0888,7,-23.984,0,0.033,0.949,0.92,0.0989,0.427,170.309,4,anime,focus,0.8843800000000002
5192,2vX97IafvBPXQ6xUTAWErl,Kato,Sleep Anime Lofi Beats,Sadness and Sorrow (Naruto),60,77754,False,0.476,0.0792,4,-28.425,0,0.0304,0.707,0.862,0.343,0.138,56.997,4,anime,focus,0.8060200000000001
5202,4x9JFIsht1WWEv7go9vJcF,Yasuharu Takanashi,NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック,出陣,48,129973,False,0.406,0.671,6,-9.169,0,0.0387,0.0897,0.964,0.121,0.232,94.942,3,anime,focus,0.65689
5220,291Yu972gd6bPo2aIBgZDA,Samuel Kim,Evil Morty Theme (For The Damaged Coda) [Epic Version],Evil Morty Theme (For The Damaged Coda) - Epic Version,58,225810,False,0.186,0.479,0,-9.437,0,0.034,0.408,0.911,0.0884,0.0361,141.617,4,anime,focus,0.7422000000000001
5221,0LF8z56v8DrOY8FprsSuKL,Samuel Kim,Yoriichi Theme,Yoriichi Theme,46,137488,False,0.271,0.597,2,-7.93,0,0.0334,0.548,0.83,0.0848,0.111,91.903,4,anime,focus,0.69945
5224,0mBRKg5LRwBO99x4VTAMOT,Kato,Ghibli Vibes,Howl's Moving Castle (Merry Go Round),51,133286,False,0.586,0.457,10,-9.215,1,0.029,0.566,0.893,0.12,0.21,110.034,4,anime,focus,0.7272000000000001
5225,3MeOdUN6doMGQ9CX7xPUnf,Kato,Naruto Vibes,Hokage's Funeral,48,105296,False,0.566,0.436,9,-6.837,0,0.0274,0.677,0.892,0.133,0.129,136.084,4,anime,focus,0.7540000000000001
5229,1eh40jkJPgtl8UXvp3DQQ5,Kato,Anime & Chill,Unravel (Tokyo Ghoul),49,116122,False,0.865,0.229,10,-13.292,1,0.0799,0.759,0.916,0.107,0.323,120.018,4,anime,focus,0.7847500000000001
5236,49rqyDzasWnzHw6rfk6Ana,Kato,Stranger Things Vibes,Eleven,24,104505,False,0.229,0.341,7,-20.766,0,0.041,0.971,0.948,0.333,0.0722,182.425,3,anime,focus,0.8915500000000001
5240,2pXrc7Fw6jaqzO8XtkVK7b,Kato,Stranger Things Vibes,Every Breath You Take,23,81750,False,0.61,0.438,5,-13.021,0,0.029,0.931,0.91,0.116,0.258,99.755,4,anime,focus,0.8100000000000002
5241,2cqKFu7YMdbKlmscbHzcKD,Kato,Stranger Things Vibes,Separate Ways,23,82790,False,0.525,0.436,11,-16.268,0,0.0313,0.96,0.907,0.17,0.195,129.003,4,anime,focus,0.8229500000000001
5245,4vRiQs4LNSdRI2HaPgxzdh,Kato,Sleep Anime Lofi Beats,Loneliness (Naruto),58,56823,False,0.619,0.0834,2,-23.629,0,0.0393,0.612,0.898,0.126,0.2,100.008,4,anime,focus,0.7918900000000001
5246,1sB9o9qzsHjOvzCBabQIr1,Kato,Stranger Things Vibes,Stranger Things Theme - Lofi,26,72857,False,0.525,0.707,4,-13.787,0,0.0667,0.812,0.878,0.432,0.221,140.016,3,anime,focus,0.7367500000000001
5250,3aNugT13qqQoUKwfJKmcrk,Yasuharu Takanashi;YAIBA,NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック Ⅱ,五月雨,47,207720,False,0.439,0.129,2,-15.99,0,0.0328,0.674,0.96,0.114,0.14,111.654,4,anime,focus,0.84955
5251,3jyhGjqueIqmJQR62nMFMR,Kaoru Wada,"Inuyasha Original Soundtrack Album ""Inuyasha Music Collection 3""",Futari no kimochi,52,159300,False,0.265,0.172,7,-14.992,0,0.0389,0.803,0.962,0.143,0.071,119.741,4,anime,focus,0.8874
5255,7dtI23uVx5Gcnhcc9N8JJl,Kijugo,Kaikai Kitan but is it okay if it's lofi?,Kaikai Kitan but is it okay if it's lofi?,49,115715,False,0.896,0.374,10,-19.658,1,0.106,0.754,0.875,0.122,0.641,139.959,4,anime,focus,0.7363500000000001
5266,238xYmosbRii3JrPUFIUtF,Feora,Counter Attack Mankind,Counter Attack Mankind,48,139533,False,0.4,0.405,9,-16.459,1,0.0303,0.735,0.808,0.116,0.0955,171.966,4,anime,focus,0.74065
5271,6ilH5MXPqcbYKxhG5CqxmM,Kijugo,Kamado Tanjiro no Uta but is it okay if it's lofi?,Kamado Tanjiro no Uta but is it okay if it's lofi?,49,153000,False,0.809,0.193,5,-16.189,1,0.0427,0.499,0.906,0.117,0.26,140.009,4,anime,focus,0.7382500000000001
5286,0lZ5wWRReUt4alyvTdeWGK,Kato,Sleep Anime Lofi Beats,Howl's Moving Castle Lofi (Merry Go Round),58,63049,False,0.767,0.208,6,-21.687,1,0.0601,0.533,0.857,0.098,0.232,120.089,3,anime,focus,0.7200500000000001
5309,1nPhGzTYiBEAHIgtuiwjW1,Hideki Taniuchi,DEATH NOTE Original Soundtrack,Death Note,44,190080,False,0.353,0.323,8,-4.171,1,0.039,3.82e-05,0.837,0.154,0.208,134.852,4,anime,focus,0.62660764
5317,6KOkY9jzMfe28e2likaoWC,Kato,One Piece Vibes,To the Grand Line,48,118461,False,0.516,0.485,0,-10.219,1,0.0301,0.0159,0.76,0.185,0.27,78.04,4,anime,focus,0.54683
5329,1yPluCl0c17RcWyGjV7tw5,Otaku,Ghibli Lofi,Aryetti's Song,60,115616,False,0.49,0.296,3,-20.157,0,0.0301,0.726,0.862,0.106,0.339,75.012,4,anime,focus,0.7759
5344,2qMHdr7gy5YWM0hQP917LR,frad,Unrequited Love,The Girl I Have a Crush On,56,137483,False,0.686,0.329,7,-10.924,1,0.0431,0.875,0.894,0.688,0.558,190.007,4,anime,focus,0.7987500000000001
5347,4k3bQolPVSky3itPqhsrlY,Otaku,Anime Lofi Vol. 2,Renai Circulation (Bakemonogatari),58,105616,False,0.612,0.259,11,-11.096,0,0.0999,0.196,0.901,0.106,0.214,149.957,4,anime,focus,0.6847000000000001
5356,0GLQUemRQ0cI3YnYjYtFbc,Hiroaki Tsutsumi,TVアニメ『呪術廻戦』オリジナル・サウンドトラック,最恐,35,201626,False,0.408,0.369,8,-13.896,1,0.043,0.0871,0.841,0.177,0.154,99.595,4,anime,focus,0.63382
5357,0ylf1wQGwutMzirog83Gui,Kensuke Ushio,"A Shape of Light ""A Silent Voice the Movie"" Original Soundtrack",lit,49,50533,False,0.715,0.0319,4,-23.01,1,0.131,0.995,0.967,0.123,0.764,140.076,3,anime,focus,0.904565
5360,75KOwLDScYAujfw5BZGZUP,ACN Music.,Guts,Guts,57,216317,False,0.422,0.251,4,-14.488,1,0.0308,0.756,0.843,0.137,0.0664,139.671,4,anime,focus,0.7849999999999999
5364,7HXQv0vJfVJvMxyOEU0ePr,Kijugo,Blue Bird but is it okay if it's lofi?,Blue Bird but is it okay if it's lofi?,47,184761,False,0.782,0.385,5,-17.469,0,0.0413,0.832,0.846,0.0888,0.815,126.054,4,anime,focus,0.7457500000000001
5369,0JCjdG9cPyDWC5iHKCei6C,Feora,Despair,Despair,44,180154,False,0.508,0.369,4,-9.492,0,0.0324,0.0388,0.736,0.0936,0.0526,120.165,4,anime,focus,0.5564100000000001
5372,4L7DAohfwLKPykY8qMj9ml,Kato,Naruto Vibes,Loneliness,45,109000,False,0.654,0.325,2,-10.283,0,0.0453,0.123,0.785,0.11,0.0997,143.929,4,anime,focus,0.5922000000000001
5373,6jyCBf3dZrJBjCTkJtUFVY,Kijugo,Gurenge but is it okay if it's lofi?,Gurenge but is it okay if it's lofi?,47,198000,False,0.853,0.408,7,-13.163,1,0.105,0.457,0.936,0.271,0.548,120.002,4,anime,focus,0.7097000000000001
5374,6ZRxnIHvjN0qTVRwz3PLtO,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),Smells Blood,63,109280,False,0.641,0.598,4,-8.485,0,0.0426,0.000586,0.863,0.121,0.161,109.999,4,anime,focus,0.5709672
5376,0ZI3aicZbWYG1256Oh7LP3,Samuel Kim,Kung Fu Panda: Epic Collection,Kai's Theme,46,173762,False,0.299,0.63,2,-8.499,0,0.0451,0.299,0.876,0.0947,0.328,65.546,4,anime,focus,0.6672000000000001
5379,6D5XSLIx1yYfreJPm7LuaG,Destly,Genshin Impact Sumeru Collection (Visages of Wisdom),Port Ormos,49,106743,False,0.368,0.281,6,-16.335,1,0.0508,0.0208,0.917,0.0814,0.775,87.387,4,anime,focus,0.6795600000000002
5383,5DH2fDXOtzJEGzWRS57wlE,Kupla,Kingdom in Blue,Kingdom in Blue,58,201154,False,0.524,0.238,7,-11.162,1,0.0423,0.657,0.926,0.16,0.12,78.018,4,anime,focus,0.8026
5392,5wqFGXrd6gHaDcVMY5DDbd,Samuel Kim,Star Wars: The Dark Side Collection,Duel of the Fates - Epic Version,55,177153,False,0.423,0.638,7,-8.435,1,0.057,0.717,0.832,0.102,0.143,150.159,4,anime,focus,0.713
5393,0DHOIbYfrjzlhF6IFEH08c,Kato,Anime & Chill 2,The World (Death Note),46,83999,False,0.645,0.406,11,-11.286,0,0.0381,0.882,0.899,0.0887,0.226,120.006,4,anime,focus,0.79545
5415,3XXE4ff4za3WsHUTFsNYJd,Kijugo,Hikaru Nara but is it okay if it's lofi?,Hikaru Nara but is it okay if it's lofi?,46,102089,False,0.73,0.408,4,-15.503,0,0.169,0.855,0.948,0.409,0.385,133.976,4,anime,focus,0.8082
5424,7kkT0Z4U36CLd8uhnQ9SMs,Kato,Naruto Vibes,Alone,43,101820,False,0.523,0.617,9,-7.76,0,0.0265,0.0856,0.857,0.139,0.0868,79.964,4,anime,focus,0.59362
5431,3O37XtDd4jLmBQCsuwL1AM,Raimu,The Spirit Within,Natsukashii,60,199746,False,0.854,0.291,9,-11.166,1,0.202,0.489,0.906,0.114,0.445,158.004,4,anime,focus,0.7170500000000002
5432,1ADsAp80fs3TVEkRnqfJje,Yasuharu Takanashi,"""Fairy Tail"" Original Soundtrack Vol.1",Fairy Tail Main Theme - Slow ver.,49,154613,False,0.179,0.421,5,-7.51,1,0.0347,0.0636,0.752,0.201,0.049,76.853,3,anime,focus,0.59527
5438,44d9YTzlnG1CX9Y7BLgHUp,Raimu,The Spirit Within,Stuck in Æther,60,155294,False,0.537,0.2,5,-16.798,0,0.0457,0.721,0.952,0.279,0.0964,68.882,4,anime,focus,0.8341000000000001
5451,4Gh7fczY9IDWeVp4niblgK,Yasuharu Takanashi,NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック,千軍万馬,45,111160,False,0.169,0.241,9,-12.577,1,0.0357,0.586,0.942,0.0665,0.0734,125.408,5,anime,focus,0.8322499999999999
5461,58mFTXwoEKzZUmofAYoCV2,Kijugo,Shinzo wo Sasageyo but is it okay if it's lofi?,Shinzo wo Sasageyo but is it okay if it's lofi?,47,152000,False,0.879,0.438,0,-15.566,1,0.0464,0.68,0.805,0.0864,0.433,120.007,4,anime,focus,0.6751500000000001
5463,6Z44705D146CLIzi24o95S,Kato,Naruto Vibes,Samidare,43,105607,False,0.631,0.498,2,-8.702,0,0.0394,0.563,0.888,0.0987,0.249,140.009,4,anime,focus,0.7132000000000002
5466,5JplicqqzvRQKrSE7PiAUE,Hiroyuki Sawano,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",Attack on D,48,284333,False,0.241,0.262,0,-12.617,0,0.0354,0.205,0.838,0.114,0.0385,116.671,4,anime,focus,0.6885
5468,6boZcBGrYFp4kMcHKQNKHC,Feora,Sadness and Sorrow,Sadness and Sorrow,41,131081,False,0.568,0.472,4,-14.215,0,0.0289,0.615,0.942,0.123,0.211,120.005,4,anime,focus,0.7635000000000001
5472,1NGjMdwfetEiNK3qn8TyGD,Kato,One Piece Vibes,Overtaken,47,129905,False,0.616,0.365,7,-9.542,1,0.0369,0.245,0.745,0.164,0.346,105.989,4,anime,focus,0.5924
5473,3Oh97HVJWQRM3SKV3kmSLk,Minijau,Naruto Main Theme,Naruto Main Theme,33,139250,False,0.726,0.419,0,-13.615,1,0.0586,0.323,0.89,0.107,0.73,74.996,4,anime,focus,0.66865
5477,5ArBY68oLECgcHXDGFxa7u,KOHTA YAMAMOTO,Attack on Titan The Final Season Original Soundtrack,Ashes on The Fire,45,274626,False,0.216,0.684,7,-10.282,1,0.0473,0.00174,0.93,0.057,0.0908,101.804,3,anime,focus,0.6376480000000001
5486,3UGbkycvji1lTp1AyRftYb,Kato,Ghibli Vibes,Spirited Away (One Summer's Day),47,127664,False,0.418,0.355,0,-13.513,1,0.0303,0.958,0.917,0.148,0.272,180.118,4,anime,focus,0.8509000000000001
5502,4hbxLuYIgDm17W4WQmTRvf,SoulBeatz,MAN OF THE WORLD,MAN OF THE WORLD,41,224580,False,0.437,0.469,2,-12.201,0,0.0406,0.334,0.716,0.683,0.0395,139.986,4,anime,focus,0.5965500000000001
5513,1ug41NniaCmW7Y2Lm8k1SY,Hiroyuki Sawano,"""Attack on Titan"" Season 3 Original Soundtrack",Symphonicsuite (Aot) Part2-6th: Thanksat,46,239773,False,0.195,0.178,2,-11.356,0,0.0331,0.429,0.925,0.0885,0.0545,75.227,4,anime,focus,0.79835
5522,2fQTPDsu5UNpj04tD6xIMZ,Raimu,The Spirit Within,Morning's Chant,58,207187,False,0.645,0.371,6,-13.141,0,0.0586,0.782,0.882,0.633,0.131,128.002,4,anime,focus,0.7713500000000001
5523,0hmELN1LsoFyKCE4AqrTFN,Otaku;LoFi Waiter,Ghibli Lofi,The Girl Who Fell from the Sky,58,115216,False,0.635,0.307,0,-16.255,0,0.0446,0.676,0.904,0.0928,0.408,150.456,4,anime,focus,0.77285
5524,4AGtu7sUJLU130YQrq6B1d,Kato,Anime & Chill,Again (Fullmetal Alchemist Brotherhood),46,103946,False,0.809,0.126,4,-11.467,0,0.0477,0.831,0.958,0.112,0.29,99.969,4,anime,focus,0.8433
5525,5fPjBlGWfLeL32kCibVhND,Otaku,Anime Lofi Vol. 3,Chala Head Chala (DBZ),55,107448,False,0.73,0.162,9,-16.627,1,0.0672,0.265,0.893,0.0987,0.152,170.026,4,anime,focus,0.6968500000000001
5552,4zf78h85BhpcTeiwjFav4a,Hideki Taniuchi,DEATH NOTE Original Soundtrack,Kodoku,45,198000,False,0.252,0.509,6,-5.862,0,0.0365,5.74e-05,0.946,0.132,0.139,153.705,3,anime,focus,0.6687614799999999
5553,3FtVNlJLb8ZHFtKDWuE9P8,Kijugo,Lost In Paradise but is it okay if it's lofi?,Lost In Paradise but is it okay if it's lofi?,46,128341,False,0.784,0.385,1,-12.477,1,0.0864,0.795,0.902,0.105,0.44,92.007,4,anime,focus,0.7689499999999999
5557,7BvM6gezSZfDN3WQjYjEgg,Marika Takeuchi,Breathe Out,Breathe Out,51,156280,False,0.435,0.28,9,-23.598,0,0.0352,0.976,0.932,0.0805,0.547,163.981,4,anime,focus,0.8723000000000001
5563,2BNJnr2IY3KaDVdOM9wnSB,Kijugo,Fly High but is it okay if it's lofi?,Fly High but is it okay if it's lofi?,47,141290,False,0.7,0.415,1,-12.962,0,0.0371,0.346,0.941,0.0967,0.35,124.009,4,anime,focus,0.7045000000000001
5568,33bae8gtptLywJOhnC1FIq,Kato,Naruto Vibes,Rainy Day,43,129310,False,0.779,0.35,1,-8.725,0,0.0306,0.821,0.888,0.108,0.197,116.003,4,anime,focus,0.7722000000000001
5569,2eBuez59MU3mSXwamfYueg,Kupla,Melody Mountain,Lavender,54,154817,False,0.805,0.313,9,-11.078,0,0.0775,0.307,0.913,0.191,0.234,79.033,4,anime,focus,0.6861
5570,38MswLck0WQDq1oCUB6oBt,Animelmack,Light Yagami Theme (Death Note) [Kira],Light Yagami Theme (Death Note) [Kira],35,199563,False,0.493,0.421,2,-11.64,0,0.0291,0.000367,0.85,0.145,0.228,129.893,4,anime,focus,0.6051234
5576,79TFJ7hsMTcn3fGn0DiuMg,HalcyonMusic,Anime Music on the Piano (2nd Collection),"unravel (from ""Tokyo Ghoul"") - Piano Arrangement",45,239250,False,0.532,0.326,7,-15.227,0,0.0343,0.917,0.887,0.295,0.265,135.038,4,anime,focus,0.81915
5588,5rC7M1izBFGVdgN2qR3Pfi,Kato,Anime & Chill 2,Sparkle (Your Name),46,103500,False,0.549,0.29,0,-16.021,1,0.0337,0.704,0.806,0.106,0.212,80.073,4,anime,focus,0.7357000000000001
5604,6R24kPF92YaMvsK6K2Cpyv,小畑貴裕,約束のネバーランド Season1 Original Soundtrack,イザベラの唄 (Mandolin Version),47,149200,False,0.521,0.281,10,-12.51,0,0.0312,0.817,0.924,0.118,0.199,112.087,3,anime,focus,0.82735
5609,7dS7O9Fv4P4pnX1Xz1DhSR,Marika Takeuchi,Missing Piece,Missing Piece,52,245306,False,0.589,0.365,9,-14.291,1,0.0284,0.874,0.905,0.101,0.192,110.023,4,anime,focus,0.8089000000000001
5621,2kZIl5Qb9qTQvpuT13gj1a,Samuel Kim,The Batman Theme - Epic Version,The Batman Theme - Epic Version,42,297597,False,0.141,0.357,10,-11.102,0,0.0313,0.0942,0.927,0.107,0.038,79.973,4,anime,focus,0.71104
5626,0YFvHkxJVGYLioe26UH7xv,Kato,Attack on Titan Vibes,Youseebiggirl/T:t,45,112299,False,0.242,0.49,9,-11.905,0,0.0641,0.756,0.784,0.0719,0.275,38.281,4,anime,focus,0.7347
5632,6bZWglnOQjF5XodilZuF55,Otaku,Ghibli Lofi,Nausicaa Requiem,57,108016,False,0.698,0.315,11,-16.411,1,0.0347,0.365,0.858,0.108,0.306,75.013,4,anime,focus,0.6778500000000001
5655,4Mvnk4EELuPLi7nuGyC4XB,Hiroyuki Sawano,「バブル」オリジナル・サウンドトラック (Extra Track ver.),BUBBLE,46,118000,False,0.176,0.194,9,-11.904,0,0.0375,0.356,0.762,0.0555,0.038,61.723,4,anime,focus,0.6936
5680,3WJIqpueto3BPNroOBqVYR,Hiroyuki Sawano,"""Attack on Titan"" Season 3 Original Soundtrack",Symphonicsuite (Aot) Part2-2nd: Shingekinokyojin,44,182333,False,0.19,0.297,10,-10.603,1,0.0374,0.507,0.923,0.0972,0.124,137.927,4,anime,focus,0.7955000000000001
5681,5udbUimtsff6w1Ekx6sMCN,Hiroyuki Sawano,Attack On Titan The Final Season Original Soundtrack 02,ELO,40,281333,False,0.168,0.408,4,-11.23,0,0.0339,0.0149,0.897,0.125,0.128,140.704,4,anime,focus,0.6683300000000001
5686,2dwghmff11oX6BvSsYH0bT,Kato,Attack on Titan Vibes,Attack on Titan,45,125401,False,0.511,0.355,0,-11.725,0,0.0318,0.847,0.942,0.137,0.118,80.001,4,anime,focus,0.8331500000000001
5692,5BbAbnlNW3JfGGwG0Hkei9,Otaku;LoFi Waiter,Anime Lofi Vol. 1,Silhouette (Naruto Shippuden),53,113921,False,0.76,0.322,2,-13.638,1,0.0485,0.568,0.927,0.0855,0.184,160.028,4,anime,focus,0.7491500000000001
5724,1zNbFFcVYQNa8t3luFhtvu,KOHTA YAMAMOTO,Attack on Titan The Final Season Original Soundtrack,The Fall of Marley,42,198573,False,0.298,0.536,7,-10.784,0,0.0358,0.00849,0.901,0.247,0.128,132.107,3,anime,focus,0.6370480000000001
5730,3bFcRPKFv3DjcEfQpgQLXs,frad,blossoms,blossoms,50,156800,False,0.625,0.833,3,-9.027,1,0.0391,0.901,0.891,0.116,0.243,74.941,4,anime,focus,0.7328
5731,3aLcJuAarDz0kzxcdSbAYc,Otaku,Anime Lofi Vol. 1,Again (Full Metal),55,113803,False,0.74,0.222,4,-18.576,0,0.0586,0.468,0.918,0.0782,0.148,139.991,4,anime,focus,0.7412000000000001
5732,7Cq0VTjppyY1y5S8Ry8E1U,Kato,Naruto Vibes,The Raising Fighting Spirit,42,108546,False,0.573,0.469,4,-7.817,0,0.0246,0.398,0.903,0.268,0.0995,109.983,4,anime,focus,0.6986
5754,50qmrfxhSENeZtOHmDK1xu,kurochuu.,youseebiggirl but it's lofi (attack on titan),youseebiggirl but it's lofi (attack on titan),43,154547,False,0.587,0.489,9,-21.12,0,0.0425,0.672,0.959,0.41,0.212,77.997,4,anime,focus,0.7798
5761,1Cdz1ehTv3zCKqmGbPI2Vo,Yuki Hayashi,TVアニメ『僕のヒーローアカデミア』オリジナル・サウンドトラック,君はヒーローになれる,42,176053,False,0.235,0.403,0,-9.374,1,0.0296,0.86,0.848,0.096,0.169,91.969,4,anime,focus,0.8044500000000001
5770,0LgClDJd2RF2s47hAVq38S,Samuel Kim,Moon Knight: Epic Collection,Moon Knight Theme,37,107419,False,0.416,0.588,4,-8.596,0,0.0351,0.316,0.886,0.846,0.23,61.97,4,anime,focus,0.6707000000000001
5771,0kHWm2Z7j0mamnEkvGP4Af,Samuel Kim,"Running Up That Hill - Orchestral Version (from ""Stranger Things"")","Running Up That Hill - Orchestral Version (from ""Stranger Things"")",51,212317,False,0.201,0.391,11,-10.519,0,0.0346,0.64,0.965,0.102,0.0393,88.517,4,anime,focus,0.8300000000000001
5772,7qv5uwCfPLt18OcGQSHmi1,Kato,Naruto Vibes,Man of the World,42,106484,False,0.456,0.469,2,-7.838,0,0.0339,0.143,0.936,0.212,0.106,120.045,4,anime,focus,0.67745
