track_id,track_name,artists,vibe_suggested,vibe_score,reason,danceability,energy,valence,acousticness,instrumentalness,speechiness,tempo
2o8qIKie0LrWnWka2QtLzY,My Drug Buddy - Remastered,The Lemonheads,workout,0.5520112500000001,"workout_low_e_or_tempo e=0.39, tempo=146.5",0.58,0.388,0.282,0.189,0.000188,0.0257,146.541
7kQNr3s3LJtQEJJQjN1oKy,Undone - The Sweater Song,Weezer,workout,0.4994991666666667,"workout_low_e_or_tempo e=0.62, tempo=80.2",0.448,0.622,0.537,0.00115,0.0026,0.0299,80.194
1viX5zE30hdynvdTI9pP3A,Rainbow Shiner,Ex Hex,workout,0.62296625,"workout_low_e_or_tempo e=0.72, tempo=95.0",0.591,0.723,0.642,0.034,0.000111,0.0258,94.977
0tBTnrMcc91qKP9dHqhsS7,Steppin' Out,Joe Jackson,workout,0.67637125,"workout_low_e_or_tempo e=0.47, tempo=160.2",0.584,0.474,0.651,0.0366,0.000363,0.0296,160.173
4rCpobCxlVAm5KbDyxpJim,Deviltown,Groovie Ghoulies,workout,0.6713333333333333,"workout_low_e_or_tempo e=0.86, tempo=92.8",0.489,0.859,0.542,0.000179,1.16e-06,0.0413,92.84
2tDcQzjl8q3qwsYFc3bCwa,Girls Talk,Elvis Costello & The Attractions,workout,0.6600325,"workout_low_e_or_tempo e=0.51, tempo=136.3",0.588,0.513,0.965,0.318,0.0,0.033,136.314
1pdDiwTCPxoE3MkoYoagL7,Smile,The Jayhawks,party,0.37877500000000003,"party_low_d_or_e d=0.42, e=0.43",0.423,0.435,0.24,0.00857,0.0,0.0275,75.348
29f4cPjqBi9n5lS8XQlKa3,Place Your Debts,Jimmy Eat World,workout,0.3743170833333333,"workout_low_e_or_tempo e=0.46, tempo=88.0",0.344,0.458,0.0647,0.00343,0.158,0.0285,87.959
1D7UBHqaPWDbBHs2S5YXge,Perfect Situation,Weezer,workout,0.6293379166666667,"workout_low_e_or_tempo e=0.81, tempo=93.9",0.47,0.806,0.403,0.0271,0.000142,0.0328,93.853
0MIBP8AL52wEm4pevVgPZI,Intervention,Banner Pilot,workout,0.7319512500000002,"workout_low_e_or_tempo e=0.99, tempo=96.4",0.59,0.992,0.211,0.000137,0.46,0.0809,96.429
0PYPP7JIf0jja7WOjQPuVS,Just Another Fool,Screeching Weasel,workout,0.6918754166666667,"workout_low_e_or_tempo e=0.90, tempo=97.0",0.434,0.903,0.439,3.94e-05,0.0516,0.0427,97.003
29j2QIF7k8hcuRtNdDbs56,Alison's Starting To Happen - Remastered,The Lemonheads,workout,0.7002154166666668,"workout_low_e_or_tempo e=0.85, tempo=89.3",0.522,0.848,0.963,0.0327,0.0,0.147,89.251
6bvBYjggZrWbgOEaOCZsej,Valerie Loves Me,Material Issue,workout,0.7175608333333334,"workout_low_e_or_tempo e=0.91, tempo=92.4",0.611,0.909,0.619,0.012,8.39e-06,0.0403,92.438
0C9E39MqYy5usQcl0aGPU0,I Saw The Apeman,The Lillingtons,workout,0.6992883333333334,"workout_low_e_or_tempo e=0.84, tempo=94.8",0.54,0.836,0.84,0.000672,0.000667,0.0288,94.796
4CZg3tQMBSCgrNEHSvyOyY,Delivery,Jimmy Eat World,workout,0.5881966666666666,"workout_low_e_or_tempo e=0.72, tempo=86.1",0.472,0.724,0.668,0.000262,8.78e-06,0.0419,86.056
5r2z0FHOoFI06GZEVGDjzM,Tempted,Squeeze,party,0.550485,"party_low_d_or_e d=0.73, e=0.36",0.729,0.356,0.392,0.0916,0.0905,0.0347,95.026
1Q21VA8HYwM49wrlh2fkg4,Pissdrinker,Mannequin Pussy,workout,0.59160625,"workout_low_e_or_tempo e=0.85, tempo=78.8",0.354,0.854,0.316,0.057,0.0027,0.034,78.825
1Hz4xJrAEzHTc6WXTD5pOW,X-Ray Specs,The Lillingtons,workout,0.7467779166666668,"workout_low_e_or_tempo e=0.93, tempo=98.0",0.444,0.93,0.801,4.78e-05,0.0524,0.0335,97.981
1eGAZX0TKa5qCxWsvhf8Th,Brick Wall Views,The Lawrence Arms,workout,0.6576908333333333,"workout_low_e_or_tempo e=0.90, tempo=91.5",0.314,0.895,0.423,0.00334,0.000504,0.0493,91.454
6rSJz9u8Y9xixsh5fKu9hV,Aloo Gobi,Weezer,workout,0.6200775000000001,"workout_low_e_or_tempo e=0.68, tempo=96.0",0.565,0.68,0.847,0.0138,0.000132,0.0303,95.958
72mulbQzBi7mlk1JdIytaG,Divan,The Lemonheads,party,0.538865,"party_low_d_or_e d=0.70, e=0.23",0.7,0.228,0.628,0.292,0.0,0.0533,123.235
4fQPEt6AbVlceBLLfx8WBN,Silent Kill,Radioactivity,workout,0.7456966666666667,"workout_low_e_or_tempo e=0.97, tempo=97.5",0.407,0.967,0.639,0.000129,0.712,0.0506,97.456
6JPxCmhwVNsmpYfuMrHYuq,Get Along,Mikal Cronin,focus,0.5788120000000001,"focus_low_inst_or_high_e inst=0.85, e=0.73",0.288,0.726,0.603,0.00056,0.848,0.0333,77.521
7zDzoMGQURPsfDsGOLookv,Steppin' Out,Joe Jackson,workout,0.6722645833333334,"workout_low_e_or_tempo e=0.48, tempo=159.6",0.592,0.481,0.58,0.0432,0.00221,0.0328,159.605
6KlLjzEYcJs0VmPMLe6FUw,classic j dies and gets a million streams,glass beach,workout,0.4464320833333333,"workout_low_e_or_tempo e=0.36, tempo=123.4",0.469,0.362,0.156,0.0661,0.0,0.0498,123.371
7EYoPg7AavQDIxhuPcMzsu,Da Doo Ron Ron / I Wanna Be Sedated,The Dollyrots,workout,0.7379675000000001,"workout_low_e_or_tempo e=0.91, tempo=98.0",0.522,0.914,0.721,0.000194,7.36e-05,0.0363,98.046
2LPoZ0ToV1A2atD2CWRYOI,My Episodes,Off With Their Heads,workout,0.4974975,"workout_low_e_or_tempo e=0.50, tempo=115.9",0.465,0.499,0.135,0.242,1.11e-05,0.0294,115.902
0Q5OUoMBRrbQIYb3TZnzQe,No Love,Off With Their Heads,workout,0.7142125000000001,"workout_low_e_or_tempo e=1.00, tempo=95.0",0.425,0.998,0.207,4.84e-05,0.0111,0.0491,95.01
6qprRDt6zULzmz2IuflagZ,Tempted,Squeeze,party,0.5460699999999999,"party_low_d_or_e d=0.74, e=0.35",0.738,0.347,0.345,0.052,0.00585,0.0334,95.797
0OfQVzxnO17sGMzPOaOJrK,Labelled With Love,Squeeze,party,0.494065,"party_low_d_or_e d=0.57, e=0.26",0.573,0.264,0.742,0.057,0.0,0.0323,93.696
7phf3iuemxpzD4UfZb1SKo,Chicken Park,The Manges,workout,0.7844245833333334,"workout_low_e_or_tempo e=0.97, tempo=98.0",0.621,0.966,0.802,0.00978,2.1e-05,0.0366,97.997
0CxXdYtBAWzE58Inc2Zius,Central Standard,Banner Pilot,workout,0.7424554166666667,"workout_low_e_or_tempo e=0.99, tempo=100.0",0.433,0.995,0.353,3.8e-05,0.000426,0.15,99.979
5bwn375xcJ5zKbwsykTgHJ,Vivian,Nerf Herder,workout,0.6418495833333334,"workout_low_e_or_tempo e=0.77, tempo=92.4",0.566,0.772,0.661,0.00256,0.0,0.0396,92.417
007ufdfvS8NxnwuwSkOdw4,Never Sing Along,Teenage Bottlerocket,workout,0.7447516666666667,"workout_low_e_or_tempo e=0.98, tempo=95.0",0.564,0.985,0.446,0.00874,1.2e-06,0.0844,94.972
272IT2AATmMoihb4ABdb9U,Good Year For The Roses,Elvis Costello & The Attractions,party,0.43915000000000004,"party_low_d_or_e d=0.50, e=0.41",0.502,0.412,0.388,0.251,0.000321,0.037,97.218
2QeXGCzl1RtBqh5uRuXs7O,Human Potential,Swingin' Utters,workout,0.7487162500000002,"workout_low_e_or_tempo e=0.99, tempo=90.4",0.463,0.992,0.681,0.000191,1.17e-06,0.0764,90.417
3ZPKocroJIcnHGcnJVlLKD,Africa,Weezer,workout,0.6383620833333334,"workout_low_e_or_tempo e=0.78, tempo=92.1",0.534,0.784,0.6,0.205,0.00579,0.0339,92.147
1fA0jlzXGXnotgczLdol8a,Rumblestrip,Mikey Erg,workout,0.7362366666666668,"workout_low_e_or_tempo e=0.98, tempo=98.9",0.33,0.981,0.501,0.00259,4.49e-05,0.0742,98.944
7p51Rj1pKhCkCDHcXAIfdI,"Ouch, My Childhood",The Hextalls,workout,0.74767,"workout_low_e_or_tempo e=0.95, tempo=100.0",0.526,0.947,0.576,0.00139,1.15e-05,0.0946,99.984
2uE5JDb0ZJsJkzZ8gvL5jw,I Hear You Knocking,Dave Edmunds,workout,0.7445499999999999,"workout_low_e_or_tempo e=0.45, tempo=206.4",0.528,0.445,0.97,0.0198,0.000384,0.0482,206.361
07rvgUG4SAHVRLFiEwYHtI,You Can Come Over,Shannon & The Clams,workout,0.5717774999999999,"workout_low_e_or_tempo e=0.71, tempo=82.8",0.374,0.712,0.764,0.0821,0.1,0.0447,82.758
4gi2e6rh7dKSw14P4pODT7,Fifteen Minutes... Or It's Free,Sloppy Seconds,workout,0.7286725000000001,"workout_low_e_or_tempo e=0.95, tempo=96.0",0.403,0.955,0.58,0.00136,0.0,0.0435,96.042
3qEdIElBXVZUWavcuPHIEH,Walter Reed,Michael Penn,workout,0.6232808333333335,"workout_low_e_or_tempo e=0.51, tempo=142.5",0.591,0.505,0.458,0.0404,0.000111,0.0264,142.502
5hxXcBDNGRsq5zkP54VjT7,Dying - Remastered 2001,XTC,workout,0.5595516666666667,"workout_low_e_or_tempo e=0.27, tempo=157.7",0.631,0.274,0.607,0.45,5.49e-06,0.0306,157.732
3Nyuzv1SJniIYkIhkZjzfs,Semi Truck,Teenage Bottlerocket,workout,0.7267641666666668,"workout_low_e_or_tempo e=0.97, tempo=100.0",0.44,0.971,0.321,0.000271,2.52e-05,0.065,99.982
10E2LMoTXKnqszgFHmZEDa,Troublemaker,Shannon & The Clams,workout,0.5595895833333333,"workout_low_e_or_tempo e=0.73, tempo=84.3",0.348,0.734,0.502,0.295,0.0118,0.0477,84.305
6PWoa9gZC0JdlPA38ZOZJI,Monday At Back To The Beach,Jeff Rosenstock,workout,0.7915141666666667,"workout_low_e_or_tempo e=0.55, tempo=177.1",0.574,0.549,0.905,0.025,0.000139,0.031,177.142
4pl9lukL9Yme5nRtbd5ujH,Totally,Screeching Weasel,workout,0.7707233333333334,"workout_low_e_or_tempo e=0.97, tempo=99.6",0.465,0.972,0.741,0.00279,0.0,0.0808,99.608
2UFtcdHQnzDkLJ9a8GIUkU,Maybe Tonight,The Knack,workout,0.6138979166666666,"workout_low_e_or_tempo e=0.33, tempo=168.8",0.468,0.331,0.677,0.228,0.0,0.0363,168.805
4BroOvcNJHLTcFCHTIx7wc,You Can Take It With You,The Lemonheads,workout,0.5949670833333334,"workout_low_e_or_tempo e=0.72, tempo=95.9",0.363,0.719,0.585,0.0221,0.0,0.0366,95.903
3ezuOjWuTirncJITAb8ahf,classic j dies and goes to hell part 1,glass beach,workout,0.48947125,"workout_low_e_or_tempo e=0.70, tempo=80.0",0.235,0.702,0.215,0.00985,0.000184,0.0588,80.013
5IUXdG3PGRd0QpVMpacSCQ,The Nervous Rocks,Toys That Kill,workout,0.6684766666666667,"workout_low_e_or_tempo e=0.93, tempo=92.2",0.35,0.926,0.304,0.0305,0.00197,0.0729,92.152
0Lyv8rA24qURaeuQWVWPim,Funn,White Reaper,workout,0.7133466666666668,"workout_low_e_or_tempo e=0.96, tempo=97.5",0.33,0.96,0.431,0.000221,0.00059,0.0443,97.456
094Pr6hoLEcTnjRS9IxAL5,Riot Act,Elvis Costello & The Attractions,workout,0.5365770833333333,"workout_low_e_or_tempo e=0.50, tempo=115.8",0.434,0.504,0.533,0.0796,2.64e-06,0.0326,115.775
06isZAG9Bgm4jhPj7V0Rhx,The World Has Turned And Left Me Here,Weezer,workout,0.7203775,"workout_low_e_or_tempo e=0.92, tempo=99.1",0.455,0.918,0.56,0.000399,0.0134,0.0352,99.078
4qtoKYeuy3YKtuic1iF4g3,No Pool Party Tonight,Huntingtons,workout,0.7639845833333333,"workout_low_e_or_tempo e=0.96, tempo=97.6",0.556,0.959,0.713,0.0126,0.0,0.0422,97.589
0Pn8WdMrrxJMMxIYpavrnZ,Simmer Down,Smoking Popes,workout,0.7080366666666668,"workout_low_e_or_tempo e=0.92, tempo=99.3",0.393,0.924,0.459,0.000139,0.00327,0.066,99.304
1q6EtzeNXA6cDZgN1CJPIv,Mountain Man,Dinosaur Jr.,workout,0.6846645833333334,"workout_low_e_or_tempo e=0.98, tempo=91.3",0.154,0.98,0.389,0.000956,0.069,0.135,91.325
3bO7KpFDRIbUURbrHbquuw,Black Roses,Sloppy Seconds,workout,0.7245008333333334,"workout_low_e_or_tempo e=0.90, tempo=99.0",0.365,0.897,0.81,0.00188,0.000218,0.0505,98.966
6rWjSJfzdvmsgdFBtJUXGo,Collideascope - 2001 Mix,The Dukes Of Stratosphear,workout,0.6365141666666667,"workout_low_e_or_tempo e=0.74, tempo=91.6",0.552,0.744,0.8,0.00483,0.000847,0.0295,91.582
2e1lf1z0NxVOs8emvamnW4,Robocop Is a Halfbreed Sellout,Teenage Bottlerocket,workout,0.742755,"workout_low_e_or_tempo e=0.95, tempo=98.1",0.491,0.952,0.59,0.00634,9.7e-06,0.14,98.076
158QZS0zZ4ycGZtZFPa7In,Last Time Forever,Squeeze,workout,0.7378541666666666,"workout_low_e_or_tempo e=0.51, tempo=176.2",0.458,0.511,0.72,0.167,0.000147,0.0405,176.23
7z9r5ZqzrXvSXByOb3kX28,Hard to Say Goodbye,The Dream Syndicate,workout,0.6043200000000001,"workout_low_e_or_tempo e=0.53, tempo=148.0",0.387,0.526,0.197,0.464,0.0128,0.027,147.984
5Ag2HVfyE4rzXa8ba47Qqo,Abandoned,The Lemonheads,workout,0.5769733333333333,"workout_low_e_or_tempo e=0.55, tempo=126.7",0.444,0.545,0.382,0.0391,0.000356,0.0284,126.728
50PTf1z8QxoYAFsr0g7r5D,The Angry Cry of the Angry Pie,The Falcon,workout,0.7048841666666666,"workout_low_e_or_tempo e=0.93, tempo=93.6",0.333,0.929,0.625,0.000847,0.00958,0.0649,93.646
04tKWCoK9J9GSpiJ2V3gr4,Worn Out Passport,The Copyrights,workout,0.6955837500000001,"workout_low_e_or_tempo e=0.89, tempo=92.0",0.538,0.886,0.612,0.00157,0.000181,0.0398,91.983
3EOuEJsT7Vnr3Nd1ZMRA4d,Living In The Real World,Blondie,workout,0.6902550000000001,"workout_low_e_or_tempo e=0.95, tempo=93.4",0.288,0.947,0.432,0.223,0.0,0.0638,93.396
4iCy5QDLde11xsxu7JgA8m,Do What?,Teenage Bottlerocket,workout,0.7646983333333334,"workout_low_e_or_tempo e=0.94, tempo=97.0",0.553,0.94,0.844,0.000529,0.0,0.0752,97.028
28cguPgj5JK79FsWCf93n1,Table for Glasses,Jimmy Eat World,workout,0.45879166666666665,"workout_low_e_or_tempo e=0.39, tempo=122.0",0.574,0.385,0.0875,0.019,0.0,0.0326,122.02
0PNKW23m5Qu4OJ9UjPZTuQ,The World Is Ending (No One Cares),Direct Hit!,workout,0.7529241666666668,"workout_low_e_or_tempo e=0.99, tempo=96.0",0.43,0.994,0.583,0.000384,0.000184,0.0704,95.974
7xC0S1h29b9W9RwYwabiCl,Calico (Emo Rocksteady Cover),glass beach;Skatune Network,workout,0.7013904166666667,"workout_low_e_or_tempo e=0.54, tempo=155.0",0.615,0.537,0.676,0.0056,0.063,0.0374,154.951
5xnPzWZDowGxTQTl4RwrmC,King of All the World,Old 97's,workout,0.55296,"workout_low_e_or_tempo e=0.71, tempo=77.1",0.405,0.715,0.693,0.000776,0.0,0.044,77.112
5GBHdemznBEivjuGaCwdZH,Carry You to Safety,The Jayhawks,workout,0.4975004166666667,"workout_low_e_or_tempo e=0.57, tempo=92.6",0.552,0.571,0.331,0.472,6.32e-05,0.0286,92.623
0cDEQnSicWVB8qWv68k6qn,O.K. F.M. D.O.A.,Dillinger Four,workout,0.6775562500000001,"workout_low_e_or_tempo e=0.95, tempo=91.3",0.342,0.953,0.279,0.021,0.0038,0.149,91.305
6dF0VLtLe6De30w17TMquI,Your Hands (Together),The New Pornographers,workout,0.6344029166666668,"workout_low_e_or_tempo e=0.53, tempo=150.7",0.324,0.528,0.47,0.0163,0.0,0.0362,150.721
2G2fylyaJAYV9LgCY9gLMG,Some Things Never Change,The Cowboys,workout,0.6822229166666667,"workout_low_e_or_tempo e=0.87, tempo=91.1",0.316,0.872,0.803,0.0236,0.904,0.04,91.105
4JoaPjcbTsuut7mGqPKKFs,Black Coffee In Bed,Squeeze,party,0.55829,"party_low_d_or_e d=0.62, e=0.40",0.62,0.398,0.775,0.166,0.000337,0.0308,108.596
3kkRw4UoDWF6J85H6FC2dq,Black and White - Don Dixon Mix,The dB's;Don Dixon,workout,0.6873170833333334,"workout_low_e_or_tempo e=0.87, tempo=86.5",0.451,0.866,0.885,0.059,0.0249,0.0346,86.543
5edvkkeTm7ruKIyq9NPDEP,Pity,Royal Headache,workout,0.6321695833333333,"workout_low_e_or_tempo e=0.82, tempo=98.7",0.262,0.825,0.394,1.27e-06,0.848,0.0438,98.681
3gnECjoda7OKT4qD18rKfa,The Leper,Dinosaur Jr.,workout,0.69780875,"workout_low_e_or_tempo e=0.99, tempo=90.2",0.261,0.99,0.39,0.00221,0.165,0.167,90.243
0ZCoqEDvsKYQrvb4VmexUj,Can't Feel My Soul,Teenage Fanclub,workout,0.43922333333333335,"workout_low_e_or_tempo e=0.62, tempo=70.8",0.274,0.62,0.393,4e-06,0.252,0.0323,70.808
5qoJCrVHq60horajlEnl9y,Scarecrow People - 2001 Remaster,XTC,workout,0.7420566666666667,"workout_low_e_or_tempo e=0.89, tempo=94.6",0.595,0.89,0.92,0.0233,2.02e-05,0.028,94.648
3nKitBLMtQNotadAdyEhox,Gonna Be a Darkness,The Jayhawks,workout,0.6100866666666667,"workout_low_e_or_tempo e=0.55, tempo=137.1",0.478,0.546,0.371,0.493,3.27e-06,0.0351,137.104
2xEuXzb9Iqd6Bzy2abykOg,Why Don't You Love Me in Real Life,Masked Intruder,workout,0.5910566666666666,"workout_low_e_or_tempo e=0.43, tempo=149.4",0.392,0.426,0.569,0.0298,0.000228,0.0911,149.368
48sJGpBLqQTs0sZ2ImHJof,Popular,Nada Surf,workout,0.6617583333333333,"workout_low_e_or_tempo e=0.88, tempo=94.8",0.444,0.884,0.296,0.00751,8.94e-05,0.119,94.82
76V8RiIPYdFuAYYO6AF2fb,Welcome Wagon,The Copyrights,workout,0.7540887500000001,"workout_low_e_or_tempo e=0.97, tempo=95.0",0.492,0.971,0.687,0.00429,0.0,0.0455,95.019
0bsI63iz4dCq7ILxrgiXcH,Song Of My Returning,Pinhead Gunpowder,workout,0.7577520833333333,"workout_low_e_or_tempo e=0.98, tempo=96.3",0.463,0.977,0.683,0.00067,0.0,0.0779,96.275
7c4Q9yEJGRXva8KNSLRZkP,Cover Band,Redd Kross,workout,0.69424625,"workout_low_e_or_tempo e=0.86, tempo=97.4",0.516,0.858,0.618,5.32e-05,0.00105,0.0527,97.353
0973OdStQqLjCdZyRyrYQV,Unguided,The New Pornographers,workout,0.5598183333333333,"workout_low_e_or_tempo e=0.78, tempo=81.0",0.478,0.779,0.224,0.287,0.00106,0.0295,80.972
51XZBnAdNQKkhtkHvY4fxS,Hotel Chambermaid,Graham Parker & The Rumour,workout,0.6312175,"workout_low_e_or_tempo e=0.53, tempo=132.5",0.594,0.534,0.667,0.00476,6.88e-06,0.0277,132.486
7e2GyGtiMbUaxobafUAgt2,Night Visions,The Lillingtons,workout,0.7491125000000001,"workout_low_e_or_tempo e=0.95, tempo=95.0",0.576,0.948,0.68,0.00567,0.00859,0.0326,95.01
2YDZ9UrAuUsLPreezYKcVJ,In The Wild - 2005 Remaster,Hoodoo Gurus,workout,0.6909033333333334,"workout_low_e_or_tempo e=0.97, tempo=81.2",0.403,0.974,0.53,2.15e-05,0.0183,0.0593,81.224
7srDntwfJSpAk4DAdBT9LT,Shelter,Mikal Cronin,workout,0.5982625,"workout_low_e_or_tempo e=0.84, tempo=88.2",0.393,0.838,0.159,0.0207,0.0269,0.0482,88.17
6zSuELST8D2qfC9DqOVODG,Believe in What You Want,Jimmy Eat World,workout,0.6545970833333334,"workout_low_e_or_tempo e=0.90, tempo=75.0",0.512,0.899,0.652,0.000672,0.00118,0.0406,74.999
6gCRvKpLUWhbJ9wZ9LgqzG,My Baby (Axe Nice),Mannequin Pussy,workout,0.6600633333333334,"workout_low_e_or_tempo e=0.92, tempo=92.5",0.335,0.922,0.248,0.197,2.01e-05,0.0527,92.456
48SL6DNBgvrm3aHkS8NLPI,Rebel Fate,Cobra Skulls,workout,0.67140125,"workout_low_e_or_tempo e=0.83, tempo=97.0",0.37,0.826,0.721,0.000133,0.00148,0.0351,97.029
1KcjWpoH4csZvBhnWauYxa,Someone Else's Heart,Squeeze,workout,0.6475141666666667,"workout_low_e_or_tempo e=0.51, tempo=138.0",0.646,0.505,0.776,0.00317,0.11,0.0344,138.022
2OHaCYqolwDtsDNeCIFCMH,Phantom Maggot,The Lillingtons,workout,0.7040795833333334,"workout_low_e_or_tempo e=0.87, tempo=89.8",0.501,0.868,0.898,0.000362,0.135,0.0312,89.753
0cBmv1SKmKfV7tPCrHmi3Y,Skintight,The Donnas,workout,0.6867191666666668,"workout_low_e_or_tempo e=0.97, tempo=88.3",0.27,0.974,0.416,0.000964,2.88e-05,0.075,88.258
7HiRMD4CzFLrt3kFzYpXqr,Little Palaces,Elvis Costello,party,0.5026999999999999,"party_low_d_or_e d=0.61, e=0.32",0.615,0.318,0.551,0.229,1.67e-06,0.046,94.984
2dEjGfMHtd0LxYIDrfnmHT,Trouble,The Jayhawks,workout,0.54038125,"workout_low_e_or_tempo e=0.40, tempo=140.1",0.489,0.402,0.368,0.0749,2.58e-05,0.0311,140.085
1sEG0kcqs9BpJEnehnNUie,Kidnapper - Remastered,Blondie,workout,0.6320187500000001,"workout_low_e_or_tempo e=0.82, tempo=75.8",0.513,0.817,0.853,0.012,7.03e-06,0.101,75.795
1DXTkrWs5R0WFLaE776Ath,Weightless,Old 97's,party,0.4685,"party_low_d_or_e d=0.53, e=0.42",0.528,0.423,0.474,0.0717,0.00215,0.025,84.097
14XTeULkTlXbtKClGqWMb3,Blue on Blue,Nick Lowe,party,0.578335,"party_low_d_or_e d=0.65, e=0.42",0.646,0.425,0.77,0.326,0.214,0.0257,97.647
1yWRbOzBD3d6C3Ttu3xF5Y,Sunday's Best,Elvis Costello & The Attractions,workout,0.7353500000000001,"workout_low_e_or_tempo e=0.48, tempo=190.9",0.477,0.479,0.742,0.113,0.0,0.0382,190.854
0eG50gK4BJqPRyHAWSZbq9,Crazy,Masked Intruder,workout,0.6556679166666667,"workout_low_e_or_tempo e=0.81, tempo=99.9",0.498,0.807,0.455,0.000708,0.00903,0.0428,99.949
7hZQ276oACDD0dJYjFTheQ,Am I Only Dreaming,Masked Intruder,workout,0.7137412500000001,"workout_low_e_or_tempo e=0.90, tempo=97.0",0.451,0.895,0.686,0.000674,0.00342,0.0481,96.957
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix;Dua Lipa,workout,0.6023183333333334,"workout_low_e_or_tempo e=0.54, tempo=138.0",0.584,0.54,0.195,0.0895,0.0,0.0576,137.972
08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello;Anne-Marie,workout,0.70231375,"workout_low_e_or_tempo e=0.88, tempo=95.1",0.626,0.88,0.534,0.205,0.0,0.0504,95.079
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix;Bebe Rexha,workout,0.5681541666666667,"workout_low_e_or_tempo e=0.52, tempo=134.0",0.501,0.519,0.168,0.109,0.0,0.0409,133.99
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),Martin Garrix;Bonn,workout,0.5439441666666667,"workout_low_e_or_tempo e=0.49, tempo=128.0",0.414,0.486,0.368,0.0129,0.0,0.0311,128.038
7b1JFWEOfZtN9HGCzvBOir,FRIENDS,Marshmello;Anne-Marie,workout,0.70231375,"workout_low_e_or_tempo e=0.88, tempo=95.1",0.626,0.88,0.534,0.205,0.0,0.0504,95.079
1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike;David Guetta;Dimitri Vegas;Kiiara,workout,0.6556616666666666,"workout_low_e_or_tempo e=0.82, tempo=90.0",0.678,0.819,0.499,0.191,0.0,0.0313,90.004
4EZDJ5FMTj5pCJe2HBmd21,Lion Heart (feat. Jeremy Oceans & KARRA),KSHMR;DIVINE;LIT killah;Jeremy Oceans;Karra,workout,0.7053670833333333,"workout_low_e_or_tempo e=0.87, tempo=95.1",0.699,0.866,0.569,0.0398,1.77e-06,0.187,95.063
7e3JpmZNlzh8reXergT8LC,No Regrets (feat. Krewella) - RANDALL Remix,KSHMR;Yves V;Krewella;RANDALL,workout,0.6716175,"workout_low_e_or_tempo e=0.85, tempo=95.0",0.553,0.846,0.488,0.0283,0.000319,0.0673,95.046
3QqHt507QJZCzluEYsnv4u,Lifetime (with Ty Dolla $ign & 070 Shake),Swedish House Mafia;Ty Dolla $ign;070 Shake,workout,0.5850029166666666,"workout_low_e_or_tempo e=0.72, tempo=99.8",0.584,0.718,0.155,0.0205,2.99e-06,0.126,99.841
6IQCmIGaOxzjNNcwScETVD,FRIENDS,Marshmello;Anne-Marie,workout,0.70231375,"workout_low_e_or_tempo e=0.88, tempo=95.1",0.626,0.88,0.534,0.205,0.0,0.0504,95.079
072Hl1zCG3UMxc7JBeQk7r,Happier - Slowed + Reverb,Marshmello;Bastille,workout,0.6191216666666667,"workout_low_e_or_tempo e=0.78, tempo=89.1",0.57,0.778,0.493,0.179,1.36e-06,0.0384,89.116
7jzldCBnJjpJM3epzJ85KE,Tongue Tied (with YUNGBLUD & blackbear),Marshmello;YUNGBLUD;blackbear,workout,0.6571029166666666,"workout_low_e_or_tempo e=0.82, tempo=93.0",0.628,0.821,0.465,0.0208,0.0,0.0525,93.001
5L8R2cyft2HfQ1IlfVAbcz,Salta,Sultan + Shepard,focus,0.60246,"focus_low_inst_or_high_e inst=0.91, e=0.60",0.653,0.604,0.0768,0.0448,0.908,0.0327,119.98
3GmVvoNGooqTx3fV2H1rjU,A State Of Trance (ASOT 1090) - Outro,Armin van Buuren,workout,0.5906158333333333,"workout_low_e_or_tempo e=0.83, tempo=72.4",0.429,0.829,0.555,0.0973,0.0,0.509,72.434
2sscCAOTZOYW5N8MlNKbyQ,"A State Of Trance (ASOT 1090) - Interview with GXD, Pt. 3",Armin van Buuren,workout,0.6777054166666667,"workout_low_e_or_tempo e=0.52, tempo=142.1",0.625,0.523,0.881,0.137,0.0,0.83,142.099
0YolgGK84QuubeLxZKCNRD,Get Fresh - RuN RiOT Remix,MOGUAI;RuN RiOT,workout,0.6007345833333334,"workout_low_e_or_tempo e=0.54, tempo=127.0",0.652,0.543,0.415,0.00744,0.845,0.0545,126.989
7MtJ0dU4m3F6JQG9qdyaPk,Kill Me Better,Don Diablo;Imanbek;Trevor Daniel,workout,0.58730375,"workout_low_e_or_tempo e=0.78, tempo=79.9",0.477,0.784,0.504,0.108,0.0,0.0549,79.887
4YXKVaWzHaVyDq2pVS5cgR,Proud,Marshmello,workout,0.5091225,"workout_low_e_or_tempo e=0.72, tempo=77.6",0.521,0.716,0.12,0.0372,0.0,0.0364,77.562
6JYbfA8kwEAQesToLmP34V,Close Your Eyes - VIP Mix,KSHMR;Tungevaag,workout,0.5810354166666667,"workout_low_e_or_tempo e=0.72, tempo=95.0",0.515,0.719,0.319,0.0138,0.0,0.0349,95.035
